ID,Text,AudioSnippetPath
1346520_1350393,[- eng] xxx xxx yellow .,/content/all_data/1346520_1350393.mp3
1351371_1353749,xxx .,/content/all_data/1351371_1353749.mp3
1352749_1356203,+< xxx .,/content/all_data/1352749_1356203.mp3
1360619_1362584,xxx .,/content/all_data/1360619_1362584.mp3
1366578_1368760,[- eng] two .,/content/all_data/1366578_1368760.mp3
1383333_1384829,hm ?,/content/all_data/1383333_1384829.mp3
1421476_1425964,+< no más .,/content/all_data/1421476_1425964.mp3
1427171_1429465,hm .,/content/all_data/1427171_1429465.mp3
1433081_1437404,xxx xxx es muy xxx .,/content/all_data/1433081_1437404.mp3
1438032_1440509,xxx .,/content/all_data/1438032_1440509.mp3
1454138_1456133,xxx .,/content/all_data/1454138_1456133.mp3
1455133_1457944,+< xxx .,/content/all_data/1455133_1457944.mp3
1459766_1466663,+< xxx xxx .,/content/all_data/1459766_1466663.mp3
1473501_1475778,xxx .,/content/all_data/1473501_1475778.mp3
1474778_1477718,blanco [/] blanco &=points .,/content/all_data/1474778_1477718.mp3
1491085_1493515,xxx .,/content/all_data/1491085_1493515.mp3
1495865_1499636,0 &=points .,/content/all_data/1495865_1499636.mp3
1517768_1520945,[- eng] xxx house .,/content/all_data/1517768_1520945.mp3
1523584_1525510,mmhm .,/content/all_data/1523584_1525510.mp3
1527001_1530394,xxx luz .,/content/all_data/1527001_1530394.mp3
1531021_1534759,+< xxx .,/content/all_data/1531021_1534759.mp3
1534857_1536836,nada .,/content/all_data/1534857_1536836.mp3
1545102_1547347,xxx .,/content/all_data/1545102_1547347.mp3
1546347_1551097,[- eng] hey !,/content/all_data/1546347_1551097.mp3
1550097_1552293,xxx .,/content/all_data/1550097_1552293.mp3
1553088_1556162,xxx xxx .,/content/all_data/1553088_1556162.mp3
1563947_1566094,xxx xxx .,/content/all_data/1563947_1566094.mp3
1566072_1568203,cielo .,/content/all_data/1566072_1568203.mp3
1567203_1573534,+< xxx .,/content/all_data/1567203_1573534.mp3
1572534_1575424,+< [- eng] xxx xxx the moon &=points .,/content/all_data/1572534_1575424.mp3
1574424_1578766,+< [- eng] xxx the moon !,/content/all_data/1574424_1578766.mp3
1578890_1581735,[- eng] xxx xxx moon [=! gestures] .,/content/all_data/1578890_1581735.mp3
1588056_1590137,xxx .,/content/all_data/1588056_1590137.mp3
1591680_1594654,[- eng] bear .,/content/all_data/1591680_1594654.mp3
1607936_1609765,verde &=points .,/content/all_data/1607936_1609765.mp3
1611720_1614383,[- eng] red &=points .,/content/all_data/1611720_1614383.mp3
1613383_1615643,xxx xxx .,/content/all_data/1613383_1615643.mp3
1615556_1618683,+< xxx xxx café .,/content/all_data/1615556_1618683.mp3
1630567_1632398,[- eng] red !,/content/all_data/1630567_1632398.mp3
1634984_1638227,[- eng] xxx xxx red [=! gestures] .,/content/all_data/1634984_1638227.mp3
1637227_1639122,[- eng] yellow .,/content/all_data/1637227_1639122.mp3
1639037_1643441,+< [- eng] xxx yellow &=points .,/content/all_data/1639037_1643441.mp3
1642441_1646195,+< [- eng] yellow xxx tame &=points .,/content/all_data/1642441_1646195.mp3
1650890_1652789,[- eng] pink .,/content/all_data/1650890_1652789.mp3
1651789_1654397,+< mmhm .,/content/all_data/1651789_1654397.mp3
1653397_1656044,[- eng] xxx look xxx &=points .,/content/all_data/1653397_1656044.mp3
1656138_1658798,[- hun] xxx está yellow &=points .,/content/all_data/1656138_1658798.mp3
1676816_1678875,xxx .,/content/all_data/1676816_1678875.mp3
1677875_1680867,xxx .,/content/all_data/1677875_1680867.mp3
1686928_1688872,[- eng] yeah .,/content/all_data/1686928_1688872.mp3
1689284_1692257,+< [- eng] the walk .,/content/all_data/1689284_1692257.mp3
1697487_1700133,ponlo xxx .,/content/all_data/1697487_1700133.mp3
1708312_1709896,verde .,/content/all_data/1708312_1709896.mp3
1716796_1719160,xxx .,/content/all_data/1716796_1719160.mp3
1720551_1722561,[- eng] black .,/content/all_data/1720551_1722561.mp3
1722477_1724292,blanco .,/content/all_data/1722477_1724292.mp3
1724235_1726516,[- eng] red .,/content/all_data/1724235_1726516.mp3
1731228_1734520,[- eng] black .,/content/all_data/1731228_1734520.mp3
1734565_1736462,blanco .,/content/all_data/1734565_1736462.mp3
1740976_1743768,[- hun] está black .,/content/all_data/1740976_1743768.mp3
1748049_1750211,[- eng] black .,/content/all_data/1748049_1750211.mp3
1749211_1751640,+< verde .,/content/all_data/1749211_1751640.mp3
1755552_1757452,[- eng] yeah .,/content/all_data/1755552_1757452.mp3
1756452_1758960,[- eng] xxx yellow .,/content/all_data/1756452_1758960.mp3
1759454_1762348,xxx .,/content/all_data/1759454_1762348.mp3
1762860_1765137,xxx .,/content/all_data/1762860_1765137.mp3
1765320_1767132,mami .,/content/all_data/1765320_1767132.mp3
1766132_1768939,+< igual mami &=points .,/content/all_data/1766132_1768939.mp3
1770114_1772629,+< xxx &=points .,/content/all_data/1770114_1772629.mp3
1774800_1777028,hm ?,/content/all_data/1774800_1777028.mp3
1780944_1783903,xxx .,/content/all_data/1780944_1783903.mp3
1787500_1789617,blanco .,/content/all_data/1787500_1789617.mp3
1788617_1792502,+< ropa .,/content/all_data/1788617_1792502.mp3
1793362_1795692,xxx .,/content/all_data/1793362_1795692.mp3
4105_10620,0 [=! gives bag] .,/content/all_data/4105_10620.mp3
25659_28054,[- eng] they go in the grass .,/content/all_data/25659_28054.mp3
27054_31739,+< [- eng] they go in the grass too .,/content/all_data/27054_31739.mp3
30739_34531,hm .,/content/all_data/30739_34531.mp3
34295_38783,+< [- eng] xxx a chicken .,/content/all_data/34295_38783.mp3
39891_41604,0 &=nods .,/content/all_data/39891_41604.mp3
43959_49225,+< [- eng] xxx xxx up .,/content/all_data/43959_49225.mp3
49787_51950,[- eng] where ?,/content/all_data/49787_51950.mp3
50950_53201,+< 0 [=! gives toy] .,/content/all_data/50950_53201.mp3
56695_62145,0 [=! gives toy] .,/content/all_data/56695_62145.mp3
64099_66442,0 &=nods .,/content/all_data/64099_66442.mp3
65442_68091,0 &=nods .,/content/all_data/65442_68091.mp3
68468_71350,0 &=nods .,/content/all_data/68468_71350.mp3
84923_89060,xxx [=! shakes head] .,/content/all_data/84923_89060.mp3
88060_90922,[- eng] me no find it .,/content/all_data/88060_90922.mp3
91068_94126,[- eng] for you .,/content/all_data/91068_94126.mp3
95251_99590,+< un cochino .,/content/all_data/95251_99590.mp3
98590_101599,+< no quiero .,/content/all_data/98590_101599.mp3
101495_105302,[- eng] it go in the water .,/content/all_data/101495_105302.mp3
106559_109071,xxx .,/content/all_data/106559_109071.mp3
116556_119045,ow !,/content/all_data/116556_119045.mp3
123713_125773,[- eng] where ?,/content/all_data/123713_125773.mp3
124773_126921,[- eng] in the water .,/content/all_data/124773_126921.mp3
128943_132079,[- eng] go in the water .,/content/all_data/128943_132079.mp3
131079_135057,[- eng] xxx [=! foo] [//] fly xxx [=! shoo] .,/content/all_data/131079_135057.mp3
135021_138529,0 &=points .,/content/all_data/135021_138529.mp3
139987_142079,[- hun] va in the farm .,/content/all_data/139987_142079.mp3
141949_143975,[- eng] over here &=points .,/content/all_data/141949_143975.mp3
145632_148657,[- eng] this go in the water .,/content/all_data/145632_148657.mp3
147657_155015,+< [- eng] and this xxx xxx .,/content/all_data/147657_155015.mp3
154015_157691,[- eng] xxx go the +...,/content/all_data/154015_157691.mp3
176417_178943,[- eng] put in the water .,/content/all_data/176417_178943.mp3
179075_181933,[- eng] xxx outside .,/content/all_data/179075_181933.mp3
186147_188826,[- eng] a chalk .,/content/all_data/186147_188826.mp3
202555_204982,[- eng] stop that !,/content/all_data/202555_204982.mp3
203982_210578,[- eng] stop it !,/content/all_data/203982_210578.mp3
209578_214629,[- eng] how .,/content/all_data/209578_214629.mp3
214595_216901,[- eng] stop .,/content/all_data/214595_216901.mp3
218908_221039,[- eng] stop it !,/content/all_data/218908_221039.mp3
220039_225788,[- eng] xxx put some xxx .,/content/all_data/220039_225788.mp3
226050_228744,[- eng] I put them up .,/content/all_data/226050_228744.mp3
227744_232095,[- eng] help .,/content/all_data/227744_232095.mp3
231095_233160,[- eng] xxx back .,/content/all_data/231095_233160.mp3
235648_239454,+< xxx .,/content/all_data/235648_239454.mp3
239633_243240,[- eng] xxx no .,/content/all_data/239633_243240.mp3
243086_246613,[- eng] it xxx here &=points .,/content/all_data/243086_246613.mp3
247440_252872,[- eng] I'm getting tired .,/content/all_data/247440_252872.mp3
255206_258949,xxx xxx .,/content/all_data/255206_258949.mp3
257949_266038,[- eng] xxx put xxx right there .,/content/all_data/257949_266038.mp3
265038_266669,[- eng] in here .,/content/all_data/265038_266669.mp3
267228_274141,<aquí aquí> [/] aquí .,/content/all_data/267228_274141.mp3
273141_280417,[- eng] come on !,/content/all_data/273141_280417.mp3
285809_288504,[- eng] xxx back here .,/content/all_data/285809_288504.mp3
287504_289688,[- eng] hey daddy !,/content/all_data/287504_289688.mp3
290976_293269,[- eng] daddy stop that !,/content/all_data/290976_293269.mp3
305423_313512,ah !,/content/all_data/305423_313512.mp3
313525_316651,[- eng] a bad snake .,/content/all_data/313525_316651.mp3
316700_321298,ah !,/content/all_data/316700_321298.mp3
323125_325300,ow !,/content/all_data/323125_325300.mp3
329245_332275,[- eng] a bad xxx .,/content/all_data/329245_332275.mp3
331275_334136,[- eng] a bad xxx .,/content/all_data/331275_334136.mp3
339100_342173,[- eng] xxx that .,/content/all_data/339100_342173.mp3
342815_345246,[- eng] I'l put it back .,/content/all_data/342815_345246.mp3
350987_355708,xxx .,/content/all_data/350987_355708.mp3
362607_365479,[- eng] xxx get on table .,/content/all_data/362607_365479.mp3
364479_366683,[- eng] all of them .,/content/all_data/364479_366683.mp3
365683_370851,[- eng] I xxx xxx put it xxx +...,/content/all_data/365683_370851.mp3
369851_372890,[- eng] xxx them in the water .,/content/all_data/369851_372890.mp3
372838_381641,[- eng] here go !,/content/all_data/372838_381641.mp3
383550_389196,oh .,/content/all_data/383550_389196.mp3
389560_393515,xxx xxx .,/content/all_data/389560_393515.mp3
394476_396933,[- eng] is xxx xxx .,/content/all_data/394476_396933.mp3
397764_401419,[- eng] elephant .,/content/all_data/397764_401419.mp3
410927_412861,[- eng] I dunno .,/content/all_data/410927_412861.mp3
442658_448678,xxx .,/content/all_data/442658_448678.mp3
447678_449996,[- eng] we're done .,/content/all_data/447678_449996.mp3
448996_451468,[- eng] done .,/content/all_data/448996_451468.mp3
450468_457626,[- eng] xxx a farm book .,/content/all_data/450468_457626.mp3
456626_459654,+< [- eng] I [/] I wanna read .,/content/all_data/456626_459654.mp3
463154_466395,[- eng] I want right now .,/content/all_data/463154_466395.mp3
467071_472772,+< [- eng] stop !,/content/all_data/467071_472772.mp3
516456_520277,[- eng] that one ?,/content/all_data/516456_520277.mp3
523861_525626,xxx .,/content/all_data/523861_525626.mp3
524626_529695,[- eng] xxx mommy will play with this .,/content/all_data/524626_529695.mp3
528695_532500,[- eng] xxx we have a picnic .,/content/all_data/528695_532500.mp3
532928_535107,[- eng] with these .,/content/all_data/532928_535107.mp3
547275_549763,[- eng] ice_cream .,/content/all_data/547275_549763.mp3
548763_552341,xxx .,/content/all_data/548763_552341.mp3
552523_557458,huh .,/content/all_data/552523_557458.mp3
559348_566523,aquí xxx xxx .,/content/all_data/559348_566523.mp3
568729_572170,[- eng] I want xxx xxx .,/content/all_data/568729_572170.mp3
583224_585566,[- eng] daddy .,/content/all_data/583224_585566.mp3
584566_591538,+< [- eng] xxx xxx a farm xxx .,/content/all_data/584566_591538.mp3
590538_595912,+< xxx .,/content/all_data/590538_595912.mp3
607221_613299,[- eng] daddy .,/content/all_data/607221_613299.mp3
612299_615127,[- eng] I put xxx xxx .,/content/all_data/612299_615127.mp3
614127_622632,[- eng] daddy I want xxx a farm book .,/content/all_data/614127_622632.mp3
621632_625603,+< [- eng] xxx xxx farm book .,/content/all_data/621632_625603.mp3
626509_631882,+< [- eng] xxx xxx farm book .,/content/all_data/626509_631882.mp3
630882_634406,[- eng] right now .,/content/all_data/630882_634406.mp3
633406_636150,[- eng] read .,/content/all_data/633406_636150.mp3
645527_647855,[- eng] farm book !,/content/all_data/645527_647855.mp3
647850_650645,[- hun] quiero farm book .,/content/all_data/647850_650645.mp3
649645_655638,[- eng] I got a farm book .,/content/all_data/649645_655638.mp3
655591_657187,[- eng] yeah .,/content/all_data/655591_657187.mp3
657639_660559,[- eng] xxx farm book .,/content/all_data/657639_660559.mp3
659559_664262,[- eng] xxx have a farm book .,/content/all_data/659559_664262.mp3
664014_666276,[- eng] yeah &=nods .,/content/all_data/664014_666276.mp3
665276_667426,[- eng] in my room xxx .,/content/all_data/665276_667426.mp3
667478_669459,0 &=nods .,/content/all_data/667478_669459.mp3
673407_676384,[- eng] I go get my farm book .,/content/all_data/673407_676384.mp3
712339_714876,[- eng] xxx the farm book .,/content/all_data/712339_714876.mp3
718291_722311,[- eng] daddy I wanna read it .,/content/all_data/718291_722311.mp3
725661_743450,[- eng] I xxx the farm .,/content/all_data/725661_743450.mp3
769302_773274,[- eng] everybody_do_your_share@x .,/content/all_data/769302_773274.mp3
772274_775547,[- eng] clean_up@x .,/content/all_data/772274_775547.mp3
774547_778421,[- eng] everybody_do_your_share@x .,/content/all_data/774547_778421.mp3
777421_783785,[- eng] everybody_do_your_share@x .,/content/all_data/777421_783785.mp3
782785_786824,[- eng] clean_up@x .,/content/all_data/782785_786824.mp3
785824_789647,[- eng] everybody_do_your_share@x .,/content/all_data/785824_789647.mp3
788647_792221,[- eng] clean_up@x .,/content/all_data/788647_792221.mp3
791221_796623,[- eng] everybody_do_your_share@x .,/content/all_data/791221_796623.mp3
795623_799874,[- eng] clean_up@x .,/content/all_data/795623_799874.mp3
798874_803986,[- eng] everybody_do_your_share@x .,/content/all_data/798874_803986.mp3
802986_806469,[- eng] clean_up@x .,/content/all_data/802986_806469.mp3
809783_811690,[- eng] clean_up@x .,/content/all_data/809783_811690.mp3
816197_818865,[- eng] where ?,/content/all_data/816197_818865.mp3
823334_825527,[- eng] books .,/content/all_data/823334_825527.mp3
824527_831907,+< xxx .,/content/all_data/824527_831907.mp3
830907_833667,xxx .,/content/all_data/830907_833667.mp3
842224_845024,[- eng] I don't wanna read .,/content/all_data/842224_845024.mp3
852510_858591,[- eng] I wanna read my cowboy book .,/content/all_data/852510_858591.mp3
857591_860579,xxx .,/content/all_data/857591_860579.mp3
862594_867275,[- eng] I wanna read my cowboy book first .,/content/all_data/862594_867275.mp3
884026_886020,0 &=nods .,/content/all_data/884026_886020.mp3
888864_890911,[- eng] yeah !,/content/all_data/888864_890911.mp3
889911_895352,oh xxx !,/content/all_data/889911_895352.mp3
903654_909734,[- eng] I xxx I xxx be a cowboy .,/content/all_data/903654_909734.mp3
915311_920096,[- eng] a big great cowboy hat .,/content/all_data/915311_920096.mp3
921902_926390,[- eng] a big star pinned xxx on my chest .,/content/all_data/921902_926390.mp3
926468_929543,[- eng] a cow &=points !,/content/all_data/926468_929543.mp3
938440_942529,[- eng] that's xxx a cow !,/content/all_data/938440_942529.mp3
948153_950187,0 &=nods .,/content/all_data/948153_950187.mp3
949187_951843,[- eng] no bye .,/content/all_data/949187_951843.mp3
954731_957690,oh !,/content/all_data/954731_957690.mp3
968646_971638,[- eng] the end .,/content/all_data/968646_971638.mp3
972123_975804,xxx [=! shakes head] .,/content/all_data/972123_975804.mp3
983127_985221,xxx !,/content/all_data/983127_985221.mp3
985299_989923,[- eng] I'mma get behind here .,/content/all_data/985299_989923.mp3
988923_992509,xxx xxx .,/content/all_data/988923_992509.mp3
991509_995528,[- eng] I xxx .,/content/all_data/991509_995528.mp3
54961_60167,burro .,/content/all_data/54961_60167.mp3
69249_73963,ya no me la sé más .,/content/all_data/69249_73963.mp3
89639_92840,[- eng] flower .,/content/all_data/89639_92840.mp3
129343_132484,0 &=points .,/content/all_data/129343_132484.mp3
164347_167500,pato .,/content/all_data/164347_167500.mp3
166500_170339,caballo .,/content/all_data/166500_170339.mp3
169339_172311,el caballo grande .,/content/all_data/169339_172311.mp3
171311_175144,el caballito chiquito .,/content/all_data/171311_175144.mp3
186628_188952,hm@fp .,/content/all_data/186628_188952.mp3
189691_192088,cerdo .,/content/all_data/189691_192088.mp3
239771_242147,adónde ?,/content/all_data/239771_242147.mp3
255402_257669,gallo .,/content/all_data/255402_257669.mp3
270844_274434,0 [=! makes animal sounds] .,/content/all_data/270844_274434.mp3
280163_284050,0 &=nods .,/content/all_data/280163_284050.mp3
284230_288821,un huevito .,/content/all_data/284230_288821.mp3
318500_322233,uno .,/content/all_data/318500_322233.mp3
321233_325049,tres .,/content/all_data/321233_325049.mp3
326820_331517,cinco_seis@x .,/content/all_data/326820_331517.mp3
334720_338603,ocho .,/content/all_data/334720_338603.mp3
358511_361653,gato .,/content/all_data/358511_361653.mp3
373694_376431,aquí .,/content/all_data/373694_376431.mp3
